C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
N035,R334,00-00-02,CATHEDRAL PKWY,BC,IND,04/28/2017,17:00:00,REGULAR,4965705,8762807
N035,R334,00-00-02,CATHEDRAL PKWY,BC,IND,04/28/2017,21:00:00,REGULAR,4966028,8763330
N037,R314,00-00-00,103 ST,BC,IND,04/28/2017,01:00:00,REGULAR,12577312,10524879
N037,R314,00-00-00,103 ST,BC,IND,04/28/2017,05:00:00,REGULAR,12577331,10524906
N037,R314,00-00-00,103 ST,BC,IND,04/28/2017,09:00:00,REGULAR,12578075,10525021
N037,R314,00-00-00,103 ST,BC,IND,04/28/2017,13:00:00,REGULAR,12578669,10525215
N037,R314,00-00-00,103 ST,BC,IND,04/28/2017,17:00:00,REGULAR,12579173,10525574
N037,R314,00-00-00,103 ST,BC,IND,04/28/2017,21:00:00,REGULAR,12579744,10525901
N037,R314,00-00-01,103 ST,BC,IND,04/28/2017,01:00:00,REGULAR,9679284,5463622
N037,R314,00-00-01,103 ST,BC,IND,04/28/2017,05:00:00,REGULAR,9679292,5463637
N037,R314,00-00-01,103 ST,BC,IND,04/28/2017,09:00:00,REGULAR,9679775,5463721
N037,R314,00-00-01,103 ST,BC,IND,04/28/2017,13:00:00,REGULAR,9680134,5463813
N037,R314,00-00-01,103 ST,BC,IND,04/28/2017,17:00:00,REGULAR,9680481,5464035
N037,R314,00-00-01,103 ST,BC,IND,04/28/2017,21:00:00,REGULAR,9680922,5464274
N037,R314,00-00-02,103 ST,BC,IND,04/28/2017,01:00:00,REGULAR,4417736,7586488
N037,R314,00-00-02,103 ST,BC,IND,04/28/2017,05:00:00,REGULAR,4417736,7586508
N037,R314,00-00-02,103 ST,BC,IND,04/28/2017,09:00:00,REGULAR,4417958,7586652
N037,R314,00-00-02,103 ST,BC,IND,04/28/2017,13:00:00,REGULAR,4418147,7586794
N037,R314,00-00-02,103 ST,BC,IND,04/28/2017,17:00:00,REGULAR,4418344,7587129
N037,R314,00-00-02,103 ST,BC,IND,04/28/2017,21:00:00,REGULAR,4418563,7587595
N039,R251,01-00-00,96 ST,BC,IND,04/28/2017,00:00:00,REGULAR,1382974,451974
N039,R251,01-00-00,96 ST,BC,IND,04/28/2017,04:00:00,REGULAR,1382983,451979
N039,R251,01-00-00,96 ST,BC,IND,04/28/2017,08:00:00,REGULAR,1383164,452015
N039,R251,01-00-00,96 ST,BC,IND,04/28/2017,12:00:00,REGULAR,1383848,452147
N039,R251,01-00-00,96 ST,BC,IND,04/28/2017,16:00:00,REGULAR,1384268,452258
N039,R251,01-00-00,96 ST,BC,IND,04/28/2017,20:00:00,REGULAR,1384953,452535
N039,R251,01-00-01,96 ST,BC,IND,04/28/2017,00:00:00,REGULAR,449775,179212
N039,R251,01-00-01,96 ST,BC,IND,04/28/2017,04:00:00,REGULAR,449785,179227
N039,R251,01-00-01,96 ST,BC,IND,04/28/2017,08:00:00,REGULAR,450026,179306
N039,R251,01-00-01,96 ST,BC,IND,04/28/2017,12:00:00,REGULAR,450691,179477
N039,R251,01-00-01,96 ST,BC,IND,04/28/2017,16:00:00,REGULAR,451136,179659
N039,R251,01-00-01,96 ST,BC,IND,04/28/2017,20:00:00,REGULAR,451844,179958
N039,R251,01-00-02,96 ST,BC,IND,04/28/2017,00:00:00,REGULAR,4867407,4568049
N039,R251,01-00-02,96 ST,BC,IND,04/28/2017,04:00:00,REGULAR,4867407,4568062
N039,R251,01-00-02,96 ST,BC,IND,04/28/2017,08:00:00,REGULAR,4867407,4568200
N039,R251,01-00-02,96 ST,BC,IND,04/28/2017,12:00:00,REGULAR,4867566,4568533
N039,R251,01-00-02,96 ST,BC,IND,04/28/2017,16:00:00,REGULAR,4867958,4568887
N039,R251,01-00-02,96 ST,BC,IND,04/28/2017,20:00:00,REGULAR,4868588,4569384
N039,R251,01-06-00,96 ST,BC,IND,04/28/2017,00:00:00,REGULAR,577757,109794
N039,R251,01-06-00,96 ST,BC,IND,04/28/2017,04:00:00,REGULAR,577757,109795
N039,R251,01-06-00,96 ST,BC,IND,04/28/2017,08:00:00,REGULAR,577760,109803
N039,R251,01-06-00,96 ST,BC,IND,04/28/2017,12:00:00,REGULAR,577774,109827
N039,R251,01-06-00,96 ST,BC,IND,04/28/2017,16:00:00,REGULAR,577783,109867
N039,R251,01-06-00,96 ST,BC,IND,04/28/2017,20:00:00,REGULAR,577813,109934
N039,R251,01-06-01,96 ST,BC,IND,04/28/2017,00:00:00,REGULAR,636149,413948
N039,R251,01-06-01,96 ST,BC,IND,04/28/2017,04:00:00,REGULAR,636150,413950
N039,R251,01-06-01,96 ST,BC,IND,04/28/2017,08:00:00,REGULAR,636173,413966
N039,R251,01-06-01,96 ST,BC,IND,04/28/2017,12:00:00,REGULAR,636249,414046
N039,R251,01-06-01,96 ST,BC,IND,04/28/2017,16:00:00,REGULAR,636356,414117
N039,R251,01-06-01,96 ST,BC,IND,04/28/2017,20:00:00,REGULAR,636604,414220
N040,R251,00-00-00,96 ST,BC,IND,04/28/2017,00:00:00,REGULAR,182801,471570
N040,R251,00-00-00,96 ST,BC,IND,04/28/2017,04:00:00,REGULAR,182806,471576
N040,R251,00-00-00,96 ST,BC,IND,04/28/2017,08:00:00,REGULAR,182848,471806
N040,R251,00-00-00,96 ST,BC,IND,04/28/2017,12:00:00,REGULAR,183005,472355
N040,R251,00-00-00,96 ST,BC,IND,04/28/2017,16:00:00,REGULAR,183178,472715
N040,R251,00-00-00,96 ST,BC,IND,04/28/2017,20:00:00,REGULAR,183460,473099
N040,R251,00-00-01,96 ST,BC,IND,04/28/2017,00:00:00,REGULAR,7204988,9444883
N040,R251,00-00-01,96 ST,BC,IND,04/28/2017,04:00:00,REGULAR,7204996,9444899
N040,R251,00-00-01,96 ST,BC,IND,04/28/2017,08:00:00,REGULAR,7205078,9445105
N040,R251,00-00-01,96 ST,BC,IND,04/28/2017,12:00:00,REGULAR,7205410,9445563
N040,R251,00-00-01,96 ST,BC,IND,04/28/2017,16:00:00,REGULAR,7205691,9445919
N040,R251,00-00-01,96 ST,BC,IND,04/28/2017,20:00:00,REGULAR,7206175,9446259
N040,R251,00-00-02,96 ST,BC,IND,04/28/2017,00:00:00,REGULAR,9767651,6354377
N040,R251,00-00-02,96 ST,BC,IND,04/28/2017,04:00:00,REGULAR,9767661,6354407
N040,R251,00-00-02,96 ST,BC,IND,04/28/2017,08:00:00,REGULAR,9767892,6354566
N040,R251,00-00-02,96 ST,BC,IND,04/28/2017,12:00:00,REGULAR,9768608,6354873
N040,R251,00-00-02,96 ST,BC,IND,04/28/2017,16:00:00,REGULAR,9769186,6355193
N040,R251,00-00-02,96 ST,BC,IND,04/28/2017,20:00:00,REGULAR,9769956,6355509
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,04/28/2017,01:00:00,REGULAR,6036667,1644005
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,04/28/2017,05:00:00,REGULAR,6036676,1644015
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,04/28/2017,09:00:00,REGULAR,6037118,1644210
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,04/28/2017,13:00:00,REGULAR,6037622,1644387
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,04/28/2017,17:00:00,REGULAR,6038468,1644548
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,04/28/2017,21:00:00,REGULAR,6039322,1644720
N044,R187,00-00-01,81 ST-MUSEUM,BC,IND,04/28/2017,01:00:00,REGULAR,15313620,2998078
N044,R187,00-00-01,81 ST-MUSEUM,BC,IND,04/28/2017,05:00:00,REGULAR,15313630,2998079
N044,R187,00-00-01,81 ST-MUSEUM,BC,IND,04/28/2017,09:00:00,REGULAR,15314018,2998188
N044,R187,00-00-01,81 ST-MUSEUM,BC,IND,04/28/2017,13:00:00,REGULAR,15314616,2998308
N044,R187,00-00-01,81 ST-MUSEUM,BC,IND,04/28/2017,17:00:00,REGULAR,15315548,2998379
N044,R187,00-00-01,81 ST-MUSEUM,BC,IND,04/28/2017,21:00:00,REGULAR,15316450,2998468
N044,R187,00-03-00,81 ST-MUSEUM,BC,IND,04/28/2017,01:00:00,REGULAR,7915914,12390920
N044,R187,00-03-00,81 ST-MUSEUM,BC,IND,04/28/2017,05:00:00,REGULAR,7915917,12390924
N044,R187,00-03-00,81 ST-MUSEUM,BC,IND,04/28/2017,09:00:00,REGULAR,7916013,12391257
N044,R187,00-03-00,81 ST-MUSEUM,BC,IND,04/28/2017,13:00:00,REGULAR,7916206,12391762
N044,R187,00-03-00,81 ST-MUSEUM,BC,IND,04/28/2017,17:00:00,REGULAR,7916671,12392306
N044,R187,00-03-00,81 ST-MUSEUM,BC,IND,04/28/2017,21:00:00,REGULAR,7917074,12392954
N044,R187,00-03-01,81 ST-MUSEUM,BC,IND,04/28/2017,01:00:00,REGULAR,5810414,10143856
N044,R187,00-03-01,81 ST-MUSEUM,BC,IND,04/28/2017,05:00:00,REGULAR,5810422,10143861
N044,R187,00-03-01,81 ST-MUSEUM,BC,IND,04/28/2017,09:00:00,REGULAR,5810505,10144266
N044,R187,00-03-01,81 ST-MUSEUM,BC,IND,04/28/2017,13:00:00,REGULAR,5810652,10144764
N044,R187,00-03-01,81 ST-MUSEUM,BC,IND,04/28/2017,17:00:00,REGULAR,5811093,10145298
N044,R187,00-03-01,81 ST-MUSEUM,BC,IND,04/28/2017,21:00:00,REGULAR,5811500,10145802
N044,R187,00-03-02,81 ST-MUSEUM,BC,IND,04/28/2017,01:00:00,REGULAR,2970251,4666215
N044,R187,00-03-02,81 ST-MUSEUM,BC,IND,04/28/2017,05:00:00,REGULAR,2970261,4666226
N044,R187,00-03-02,81 ST-MUSEUM,BC,IND,04/28/2017,09:00:00,REGULAR,2970426,4666803
N044,R187,00-03-02,81 ST-MUSEUM,BC,IND,04/28/2017,13:00:00,REGULAR,2970698,4667402
N044,R187,00-03-02,81 ST-MUSEUM,BC,IND,04/28/2017,17:00:00,REGULAR,2971197,4667955
N044,R187,00-03-02,81 ST-MUSEUM,BC,IND,04/28/2017,21:00:00,REGULAR,2971735,4668402
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,04/28/2017,01:00:00,REGULAR,4496996,5843046
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,04/28/2017,05:00:00,REGULAR,4497001,5843051
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,04/28/2017,09:00:00,REGULAR,4497019,5843347
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,04/28/2017,13:00:00,REGULAR,4497107,5843828
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,04/28/2017,17:00:00,REGULAR,4497482,5844216
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,04/28/2017,21:00:00,REGULAR,4497769,5844582
N045,R187,01-00-01,81 ST-MUSEUM,BC,IND,04/28/2017,01:00:00,REGULAR,4797669,2058688
N045,R187,01-00-01,81 ST-MUSEUM,BC,IND,04/28/2017,05:00:00,REGULAR,4797674,2058688
N045,R187,01-00-01,81 ST-MUSEUM,BC,IND,04/28/2017,09:00:00,REGULAR,4797725,2058786
N045,R187,01-00-01,81 ST-MUSEUM,BC,IND,04/28/2017,13:00:00,REGULAR,4797862,2058981
N045,R187,01-00-01,81 ST-MUSEUM,BC,IND,04/28/2017,17:00:00,REGULAR,4798279,2059160
N045,R187,01-00-01,81 ST-MUSEUM,BC,IND,04/28/2017,21:00:00,REGULAR,4798660,2059267
N045,R187,01-00-02,81 ST-MUSEUM,BC,IND,04/28/2017,01:00:00,REGULAR,3344330,764052
N045,R187,01-00-02,81 ST-MUSEUM,BC,IND,04/28/2017,05:00:00,REGULAR,3344334,764053
N045,R187,01-00-02,81 ST-MUSEUM,BC,IND,04/28/2017,09:00:00,REGULAR,3344431,764123
N045,R187,01-00-02,81 ST-MUSEUM,BC,IND,04/28/2017,13:00:00,REGULAR,3344622,764235
N045,R187,01-00-02,81 ST-MUSEUM,BC,IND,04/28/2017,17:00:00,REGULAR,3345150,764322
N045,R187,01-00-02,81 ST-MUSEUM,BC,IND,04/28/2017,21:00:00,REGULAR,3345654,764356
N045,R187,01-06-00,81 ST-MUSEUM,BC,IND,04/28/2017,01:00:00,REGULAR,1970225,5920831
N045,R187,01-06-00,81 ST-MUSEUM,BC,IND,04/28/2017,05:00:00,REGULAR,1970225,5920834
N045,R187,01-06-00,81 ST-MUSEUM,BC,IND,04/28/2017,09:00:00,REGULAR,1970230,5921230
N045,R187,01-06-00,81 ST-MUSEUM,BC,IND,04/28/2017,13:00:00,REGULAR,1970255,5922416
N045,R187,01-06-00,81 ST-MUSEUM,BC,IND,04/28/2017,17:00:00,REGULAR,1970407,5923327
N045,R187,01-06-00,81 ST-MUSEUM,BC,IND,04/28/2017,21:00:00,REGULAR,1970540,5923831
N045,R187,01-06-01,81 ST-MUSEUM,BC,IND,04/28/2017,01:00:00,REGULAR,1995351,322874
N045,R187,01-06-01,81 ST-MUSEUM,BC,IND,04/28/2017,05:00:00,REGULAR,1995352,322875
N045,R187,01-06-01,81 ST-MUSEUM,BC,IND,04/28/2017,09:00:00,REGULAR,1995356,322877
N045,R187,01-06-01,81 ST-MUSEUM,BC,IND,04/28/2017,13:00:00,REGULAR,1995365,322883
N045,R187,01-06-01,81 ST-MUSEUM,BC,IND,04/28/2017,17:00:00,REGULAR,1995431,322897
N045,R187,01-06-01,81 ST-MUSEUM,BC,IND,04/28/2017,21:00:00,REGULAR,1995470,322905
N046,R281,00-00-00,72 ST,BC,IND,04/28/2017,00:00:00,REGULAR,2458996,1311114
N046,R281,00-00-00,72 ST,BC,IND,04/28/2017,04:00:00,REGULAR,2459004,1311121
N046,R281,00-00-00,72 ST,BC,IND,04/28/2017,08:00:00,REGULAR,2459144,1311239
N046,R281,00-00-00,72 ST,BC,IND,04/28/2017,12:00:00,REGULAR,2459742,1311663
N046,R281,00-00-00,72 ST,BC,IND,04/28/2017,16:00:00,REGULAR,2460419,1312117
N046,R281,00-00-00,72 ST,BC,IND,04/28/2017,20:00:00,REGULAR,2461516,1312599
N046,R281,00-00-01,72 ST,BC,IND,04/28/2017,00:00:00,REGULAR,7764712,6536471
N046,R281,00-00-01,72 ST,BC,IND,04/28/2017,04:00:00,REGULAR,7764721,6536483
N046,R281,00-00-01,72 ST,BC,IND,04/28/2017,08:00:00,REGULAR,7764801,6536606
N046,R281,00-00-01,72 ST,BC,IND,04/28/2017,12:00:00,REGULAR,7765191,6537012
N046,R281,00-00-01,72 ST,BC,IND,04/28/2017,16:00:00,REGULAR,7765790,6537418
N046,R281,00-00-01,72 ST,BC,IND,04/28/2017,20:00:00,REGULAR,7766788,6537967
N046,R281,00-00-02,72 ST,BC,IND,04/28/2017,00:00:00,REGULAR,8515614,6728171
N046,R281,00-00-02,72 ST,BC,IND,04/28/2017,04:00:00,REGULAR,8515628,6728185
N046,R281,00-00-02,72 ST,BC,IND,04/28/2017,08:00:00,REGULAR,8515744,6728352
N046,R281,00-00-02,72 ST,BC,IND,04/28/2017,12:00:00,REGULAR,8516288,6728842
N046,R281,00-00-02,72 ST,BC,IND,04/28/2017,16:00:00,REGULAR,8517028,6729189
N046,R281,00-00-02,72 ST,BC,IND,04/28/2017,20:00:00,REGULAR,8518163,6729607
N046,R281,00-06-00,72 ST,BC,IND,04/28/2017,00:00:00,REGULAR,34583381,18568502
N046,R281,00-06-00,72 ST,BC,IND,04/28/2017,04:00:00,REGULAR,34583386,18568514
N046,R281,00-06-00,72 ST,BC,IND,04/28/2017,08:00:00,REGULAR,34583442,18568630
N046,R281,00-06-00,72 ST,BC,IND,04/28/2017,12:00:00,REGULAR,34583614,18569134
N046,R281,00-06-00,72 ST,BC,IND,04/28/2017,16:00:00,REGULAR,34583853,18569563
N046,R281,00-06-00,72 ST,BC,IND,04/28/2017,20:00:00,REGULAR,34584220,18570062
N046,R281,00-06-01,72 ST,BC,IND,04/28/2017,00:00:00,REGULAR,5326435,5549827
N046,R281,00-06-01,72 ST,BC,IND,04/28/2017,04:00:00,REGULAR,5326441,5549838
N046,R281,00-06-01,72 ST,BC,IND,04/28/2017,08:00:00,REGULAR,5326534,5549958
N046,R281,00-06-01,72 ST,BC,IND,04/28/2017,12:00:00,REGULAR,5326903,5550420
N046,R281,00-06-01,72 ST,BC,IND,04/28/2017,16:00:00,REGULAR,5327269,5550859
N046,R281,00-06-01,72 ST,BC,IND,04/28/2017,20:00:00,REGULAR,5327748,5551315
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,2402403,9820478
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,2402428,9820522
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,2402454,9820952
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,2402566,9822165
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,2402813,9822971
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,2403250,9823908
N049,R084,01-00-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,3081383,6356280
N049,R084,01-00-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,3081412,6356295
N049,R084,01-00-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,3081444,6356581
N049,R084,01-00-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,3081577,6357327
N049,R084,01-00-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,3081865,6357844
N049,R084,01-00-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,3082377,6358491
N049,R084,01-00-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,760742,567459
N049,R084,01-00-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,760763,567468
N049,R084,01-00-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,760840,567635
N049,R084,01-00-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,761098,568086
N049,R084,01-00-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,761571,568417
N049,R084,01-00-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,762211,568729
N049,R084,01-02-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,13817339,10375387
N049,R084,01-02-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,13817398,10375423
N049,R084,01-02-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,13817434,10375854
N049,R084,01-02-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,13817656,10376996
N049,R084,01-02-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,13818229,10377879
N049,R084,01-02-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,13819208,10378877
N049,R084,01-02-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,15211616,12385306
N049,R084,01-02-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,15211682,12385356
N049,R084,01-02-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,15211740,12385855
N049,R084,01-02-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,15211993,12387204
N049,R084,01-02-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,15212668,12388174
N049,R084,01-02-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,15213698,12389133
N049,R084,01-02-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,19751973,12886966
N049,R084,01-02-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,19752073,12886993
N049,R084,01-02-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,19752192,12887365
N049,R084,01-02-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,19752719,12888186
N049,R084,01-02-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,19753710,12888671
N049,R084,01-02-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,19754888,12889087
N049,R084,01-03-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,9643998,10705709
N049,R084,01-03-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,9644011,10705724
N049,R084,01-03-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,9644029,10706019
N049,R084,01-03-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,9644156,10706791
N049,R084,01-03-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,9644503,10707425
N049,R084,01-03-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,9645107,10708161
N049,R084,01-03-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,505484991,454885230
N049,R084,01-03-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,505485030,454885237
N049,R084,01-03-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,505485079,454885448
N049,R084,01-03-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,505485308,454885937
N049,R084,01-03-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,505485798,454886358
N049,R084,01-03-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,505486573,454886874
N049,R084,01-03-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,7836221,7196723
N049,R084,01-03-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,7836263,7196750
N049,R084,01-03-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,7836317,7196978
N049,R084,01-03-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,7836586,7197637
N049,R084,01-03-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,7837100,7198157
N049,R084,01-03-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,7837868,7198770
N049,R084,01-03-03,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,765612,1252458
N049,R084,01-03-03,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,765648,1252480
N049,R084,01-03-03,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,765695,1252837
N049,R084,01-03-03,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,765867,1253644
N049,R084,01-03-03,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,766284,1254199
N049,R084,01-03-03,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,766948,1254924
N049,R084,01-05-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,50338394,16777216
N049,R084,01-05-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,50338395,16777216
N049,R084,01-05-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,50338395,16777216
N049,R084,01-05-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,50338398,16777216
N049,R084,01-05-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,50338399,16777216
N049,R084,01-05-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,50338404,16777216
N049,R084,01-05-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,50331648,16777691
N049,R084,01-05-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,50331648,16777691
N049,R084,01-05-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,50331648,16777691
N049,R084,01-05-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,50331648,16777691
N049,R084,01-05-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,50331648,16777691
N049,R084,01-05-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,50331648,16777691
N049,R084,01-06-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,282473,1691585
N049,R084,01-06-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,282476,1691606
N049,R084,01-06-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,282479,1691639
N049,R084,01-06-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,282487,1691872
N049,R084,01-06-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,282541,1692084
N049,R084,01-06-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,282651,1692311
N049,R084,01-06-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,50806804,33816165
N049,R084,01-06-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,50806812,33816167
N049,R084,01-06-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,50806823,33816174
N049,R084,01-06-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,50806873,33816242
N049,R084,01-06-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,50806992,33816327
N049,R084,01-06-01,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,50807297,33816410
N049,R084,01-06-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,1842889,1580455
N049,R084,01-06-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,1842904,1580460
N049,R084,01-06-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,1842925,1580544
N049,R084,01-06-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,1843026,1580800
N049,R084,01-06-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,1843222,1580981
N049,R084,01-06-02,59 ST COLUMBUS,ABCD1,IND,04/28/2017,20:00:00,REGULAR,1843665,1581130
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,00:00:00,REGULAR,9272056,1096253
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,04:00:00,REGULAR,9272181,1096273
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,08:00:00,REGULAR,9272524,1096449
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,12:00:00,REGULAR,9273919,1096960
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,04/28/2017,16:00:00,REGULAR,9275488,1097143
